value,datetime,datetime_utc,tz_time,geo_id,geo_name
170.5,2025-07-12 00:00:00+02:00,2025-07-11T22:00:00Z,2025-07-11T22:00:00.000Z,8741,Península
170.5,2025-07-12 00:15:00+02:00,2025-07-11T22:15:00Z,2025-07-11T22:15:00.000Z,8741,Península
175.5,2025-07-12 00:30:00+02:00,2025-07-11T22:30:00Z,2025-07-11T22:30:00.000Z,8741,Península
200.5,2025-07-12 00:45:00+02:00,2025-07-11T22:45:00Z,2025-07-11T22:45:00.000Z,8741,Península
74.5,2025-07-12 01:00:00+02:00,2025-07-11T23:00:00Z,2025-07-11T23:00:00.000Z,8741,Península
74.5,2025-07-12 01:15:00+02:00,2025-07-11T23:15:00Z,2025-07-11T23:15:00.000Z,8741,Península
74.5,2025-07-12 01:30:00+02:00,2025-07-11T23:30:00Z,2025-07-11T23:30:00.000Z,8741,Península
74.5,2025-07-12 01:45:00+02:00,2025-07-11T23:45:00Z,2025-07-11T23:45:00.000Z,8741,Península
47.75,2025-07-12 02:00:00+02:00,2025-07-12T00:00:00Z,2025-07-12T00:00:00.000Z,8741,Península
57.75,2025-07-12 02:15:00+02:00,2025-07-12T00:15:00Z,2025-07-12T00:15:00.000Z,8741,Península
51.0,2025-07-12 02:30:00+02:00,2025-07-12T00:30:00Z,2025-07-12T00:30:00.000Z,8741,Península
66.0,2025-07-12 02:45:00+02:00,2025-07-12T00:45:00Z,2025-07-12T00:45:00.000Z,8741,Península
0.0,2025-07-12 03:00:00+02:00,2025-07-12T01:00:00Z,2025-07-12T01:00:00.000Z,8741,Península
0.0,2025-07-12 03:15:00+02:00,2025-07-12T01:15:00Z,2025-07-12T01:15:00.000Z,8741,Península
0.0,2025-07-12 03:30:00+02:00,2025-07-12T01:30:00Z,2025-07-12T01:30:00.000Z,8741,Península
0.0,2025-07-12 03:45:00+02:00,2025-07-12T01:45:00Z,2025-07-12T01:45:00.000Z,8741,Península
0.0,2025-07-12 04:00:00+02:00,2025-07-12T02:00:00Z,2025-07-12T02:00:00.000Z,8741,Península
0.0,2025-07-12 04:15:00+02:00,2025-07-12T02:15:00Z,2025-07-12T02:15:00.000Z,8741,Península
0.0,2025-07-12 04:30:00+02:00,2025-07-12T02:30:00Z,2025-07-12T02:30:00.000Z,8741,Península
0.0,2025-07-12 04:45:00+02:00,2025-07-12T02:45:00Z,2025-07-12T02:45:00.000Z,8741,Península
0.0,2025-07-12 05:00:00+02:00,2025-07-12T03:00:00Z,2025-07-12T03:00:00.000Z,8741,Península
0.0,2025-07-12 05:15:00+02:00,2025-07-12T03:15:00Z,2025-07-12T03:15:00.000Z,8741,Península
0.0,2025-07-12 05:30:00+02:00,2025-07-12T03:30:00Z,2025-07-12T03:30:00.000Z,8741,Península
0.0,2025-07-12 05:45:00+02:00,2025-07-12T03:45:00Z,2025-07-12T03:45:00.000Z,8741,Península
0.0,2025-07-12 06:00:00+02:00,2025-07-12T04:00:00Z,2025-07-12T04:00:00.000Z,8741,Península
0.0,2025-07-12 06:15:00+02:00,2025-07-12T04:15:00Z,2025-07-12T04:15:00.000Z,8741,Península
0.0,2025-07-12 06:30:00+02:00,2025-07-12T04:30:00Z,2025-07-12T04:30:00.000Z,8741,Península
0.0,2025-07-12 06:45:00+02:00,2025-07-12T04:45:00Z,2025-07-12T04:45:00.000Z,8741,Península
0.0,2025-07-12 07:00:00+02:00,2025-07-12T05:00:00Z,2025-07-12T05:00:00.000Z,8741,Península
0.0,2025-07-12 07:15:00+02:00,2025-07-12T05:15:00Z,2025-07-12T05:15:00.000Z,8741,Península
0.0,2025-07-12 07:30:00+02:00,2025-07-12T05:30:00Z,2025-07-12T05:30:00.000Z,8741,Península
0.0,2025-07-12 07:45:00+02:00,2025-07-12T05:45:00Z,2025-07-12T05:45:00.000Z,8741,Península
