value,datetime,datetime_utc,tz_time,geo_id,geo_name
97.5,2025-05-19 00:00:00+02:00,2025-05-18T22:00:00Z,2025-05-18T22:00:00.000Z,8741,Península
76.25,2025-05-19 00:15:00+02:00,2025-05-18T22:15:00Z,2025-05-18T22:15:00.000Z,8741,Península
76.25,2025-05-19 00:30:00+02:00,2025-05-18T22:30:00Z,2025-05-18T22:30:00.000Z,8741,Península
27.5,2025-05-19 00:45:00+02:00,2025-05-18T22:45:00Z,2025-05-18T22:45:00.000Z,8741,Península
86.25,2025-05-19 01:00:00+02:00,2025-05-18T23:00:00Z,2025-05-18T23:00:00.000Z,8741,Península
105.25,2025-05-19 01:15:00+02:00,2025-05-18T23:15:00Z,2025-05-18T23:15:00.000Z,8741,Península
7.75,2025-05-19 01:30:00+02:00,2025-05-18T23:30:00Z,2025-05-18T23:30:00.000Z,8741,Península
105.25,2025-05-19 01:45:00+02:00,2025-05-18T23:45:00Z,2025-05-18T23:45:00.000Z,8741,Península
25.0,2025-05-19 02:00:00+02:00,2025-05-19T00:00:00Z,2025-05-19T00:00:00.000Z,8741,Península
0.25,2025-05-19 02:15:00+02:00,2025-05-19T00:15:00Z,2025-05-19T00:15:00.000Z,8741,Península
0.25,2025-05-19 02:30:00+02:00,2025-05-19T00:30:00Z,2025-05-19T00:30:00.000Z,8741,Península
0.25,2025-05-19 02:45:00+02:00,2025-05-19T00:45:00Z,2025-05-19T00:45:00.000Z,8741,Península
25.0,2025-05-19 03:00:00+02:00,2025-05-19T01:00:00Z,2025-05-19T01:00:00.000Z,8741,Península
0.25,2025-05-19 03:15:00+02:00,2025-05-19T01:15:00Z,2025-05-19T01:15:00.000Z,8741,Península
0.25,2025-05-19 03:30:00+02:00,2025-05-19T01:30:00Z,2025-05-19T01:30:00.000Z,8741,Península
0.25,2025-05-19 03:45:00+02:00,2025-05-19T01:45:00Z,2025-05-19T01:45:00.000Z,8741,Península
12.5,2025-05-19 04:00:00+02:00,2025-05-19T02:00:00Z,2025-05-19T02:00:00.000Z,8741,Península
12.5,2025-05-19 04:15:00+02:00,2025-05-19T02:15:00Z,2025-05-19T02:15:00.000Z,8741,Península
0.25,2025-05-19 04:30:00+02:00,2025-05-19T02:30:00Z,2025-05-19T02:30:00.000Z,8741,Península
0.25,2025-05-19 04:45:00+02:00,2025-05-19T02:45:00Z,2025-05-19T02:45:00.000Z,8741,Península
5.25,2025-05-19 05:00:00+02:00,2025-05-19T03:00:00Z,2025-05-19T03:00:00.000Z,8741,Península
4.75,2025-05-19 05:15:00+02:00,2025-05-19T03:15:00Z,2025-05-19T03:15:00.000Z,8741,Península
11.25,2025-05-19 05:30:00+02:00,2025-05-19T03:30:00Z,2025-05-19T03:30:00.000Z,8741,Península
24.5,2025-05-19 05:45:00+02:00,2025-05-19T03:45:00Z,2025-05-19T03:45:00.000Z,8741,Península
17.0,2025-05-19 06:00:00+02:00,2025-05-19T04:00:00Z,2025-05-19T04:00:00.000Z,8741,Península
14.0,2025-05-19 06:15:00+02:00,2025-05-19T04:15:00Z,2025-05-19T04:15:00.000Z,8741,Península
14.0,2025-05-19 06:30:00+02:00,2025-05-19T04:30:00Z,2025-05-19T04:30:00.000Z,8741,Península
53.25,2025-05-19 06:45:00+02:00,2025-05-19T04:45:00Z,2025-05-19T04:45:00.000Z,8741,Península
44.0,2025-05-19 07:00:00+02:00,2025-05-19T05:00:00Z,2025-05-19T05:00:00.000Z,8741,Península
14.25,2025-05-19 07:15:00+02:00,2025-05-19T05:15:00Z,2025-05-19T05:15:00.000Z,8741,Península
55.0,2025-05-19 07:30:00+02:00,2025-05-19T05:30:00Z,2025-05-19T05:30:00.000Z,8741,Península
59.0,2025-05-19 07:45:00+02:00,2025-05-19T05:45:00Z,2025-05-19T05:45:00.000Z,8741,Península
50.0,2025-05-19 08:00:00+02:00,2025-05-19T06:00:00Z,2025-05-19T06:00:00.000Z,8741,Península
62.5,2025-05-19 08:15:00+02:00,2025-05-19T06:15:00Z,2025-05-19T06:15:00.000Z,8741,Península
62.5,2025-05-19 08:30:00+02:00,2025-05-19T06:30:00Z,2025-05-19T06:30:00.000Z,8741,Península
25.0,2025-05-19 08:45:00+02:00,2025-05-19T06:45:00Z,2025-05-19T06:45:00.000Z,8741,Península
